what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1367981137663
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1367981153679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367981154515
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1367981155471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367981166547
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --go, --accept-bad-sysid, /home/user2/spring13/ag3287/CUDoom/software/CUDoom/CUDoom.elf] return code: 4, 'other error'",1367981169068
error,log,,,"Downloading ELF Process failed",1367981169073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367981171258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367981177683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367981190484
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1367981192566
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367981193486
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1367981194443
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1367981208520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1367981277365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1367981281726
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1367981290604
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367981292728
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1367981293686
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1367981307829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367981423409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367983077408
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1367983077492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367983111600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367983111704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367983112617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367983119024
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1367983119051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367983121240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367987845613
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1367987845642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367987846779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368016126099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368016129664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368016131521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368016135745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368016141407
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1368016142770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1368016145693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1368016153041
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368016155254
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368016156482
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1368016157513
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368016163016
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368016171051
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1368016171871
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368016171931
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368016177934
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368016189444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368016233845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368019357763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368019359611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368019362168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368019365037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368019829181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368019830915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368021414693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368021415989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368024188014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1368024188076
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368024191181
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368024192059
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1368024193015
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368024205957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368024237478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368024902301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368024903833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368024905403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368025080425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368038165373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368038220572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368038220722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368038224651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039056459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039059183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039064092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039065495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039068774
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1368039068807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039073382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039859929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039868212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368039870173
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368039875928
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368039876929
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1368039877886
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368039895684
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1368039996675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368040008367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368040010379
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368040015219
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368040016307
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 11-1]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1368040017263
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1368040032126
